"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"962","FJI","Oceania","Fiji","2020-07-15",26,0,0.714,NA,NA,0,28.796,0,0.791,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.152,0.005,191.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"963","FJI","Oceania","Fiji","2020-07-16",26,0,0,NA,NA,0,28.796,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6328,7.009,NA,152,0.168,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"964","FJI","Oceania","Fiji","2020-07-17",26,0,0,NA,NA,0,28.796,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,6366,7.051,0.042,157,0.174,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"965","FJI","Oceania","Fiji","2020-07-18",26,0,0,NA,NA,0,28.796,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6388,7.075,0.024,78,0.086,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"966","FJI","Oceania","Fiji","2020-07-19",27,1,0.143,NA,NA,0,29.904,1.108,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6401,7.089,0.014,66,0.073,0.002,461.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"967","FJI","Oceania","Fiji","2020-07-20",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6414,7.104,0.014,65,0.072,0.002,454.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"968","FJI","Oceania","Fiji","2020-07-21",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6454,7.148,0.044,49,0.054,0.003,342.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"969","FJI","Oceania","Fiji","2020-07-22",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6535,7.238,0.09,45,0.05,0.003,314.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"970","FJI","Oceania","Fiji","2020-07-23",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,6584,7.292,0.054,37,0.041,0.004,258.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"971","FJI","Oceania","Fiji","2020-07-24",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,6639,7.353,0.061,39,0.043,0.004,272.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"972","FJI","Oceania","Fiji","2020-07-25",27,0,0.143,NA,NA,0,29.904,0,0.158,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,6668,7.385,0.032,40,0.044,0.004,279.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"973","FJI","Oceania","Fiji","2020-07-26",27,0,0,NA,NA,0,29.904,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6693,7.413,0.028,42,0.047,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"974","FJI","Oceania","Fiji","2020-07-27",27,0,0,NA,NA,0,29.904,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,6719,7.442,0.029,44,0.049,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"975","FJI","Oceania","Fiji","2020-07-28",27,0,0,NA,NA,0,29.904,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,6756,7.483,0.041,43,0.048,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"976","FJI","Oceania","Fiji","2020-07-29",27,0,0,NA,NA,0,29.904,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,6885,7.625,0.143,50,0.055,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"977","FJI","Oceania","Fiji","2020-07-30",27,0,0,NA,NA,0,29.904,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,6924,7.669,0.043,49,0.054,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"978","FJI","Oceania","Fiji","2020-07-31",27,0,0,1,1,0.143,29.904,0,0,1.108,1.108,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6936,7.682,0.013,42,0.047,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"979","FJI","Oceania","Fiji","2020-08-01",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6937,7.683,0.001,38,0.042,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"980","FJI","Oceania","Fiji","2020-08-02",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.044,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"981","FJI","Oceania","Fiji","2020-08-03",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7013,7.767,NA,42,0.047,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"982","FJI","Oceania","Fiji","2020-08-04",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,7077,7.838,0.071,46,0.051,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"983","FJI","Oceania","Fiji","2020-08-05",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,7246,8.025,0.187,52,0.058,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"984","FJI","Oceania","Fiji","2020-08-06",27,0,0,1,0,0.143,29.904,0,0,1.108,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,7306,8.092,0.066,55,0.061,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"985","FJI","Oceania","Fiji","2020-08-07",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7318,8.105,0.013,55,0.061,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"986","FJI","Oceania","Fiji","2020-08-08",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7334,8.123,0.018,57,0.063,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"987","FJI","Oceania","Fiji","2020-08-09",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7341,8.13,0.008,52,0.058,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"988","FJI","Oceania","Fiji","2020-08-10",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7345,8.135,0.004,47,0.052,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"989","FJI","Oceania","Fiji","2020-08-11",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,7385,8.179,0.044,44,0.049,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"990","FJI","Oceania","Fiji","2020-08-12",27,0,0,1,0,0,29.904,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,7510,8.318,0.138,38,0.042,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"991","FJI","Oceania","Fiji","2020-08-13",28,1,0.143,1,0,0,31.011,1.108,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,7544,8.355,0.038,34,0.038,0.004,237.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"992","FJI","Oceania","Fiji","2020-08-14",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,7594,8.411,0.055,39,0.043,0.004,272.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"993","FJI","Oceania","Fiji","2020-08-15",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7606,8.424,0.013,39,0.043,0.004,272.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"994","FJI","Oceania","Fiji","2020-08-16",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7623,8.443,0.019,40,0.044,0.004,279.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"995","FJI","Oceania","Fiji","2020-08-17",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7638,8.459,0.017,42,0.047,0.003,293.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"996","FJI","Oceania","Fiji","2020-08-18",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7663,8.487,0.028,40,0.044,0.004,279.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"997","FJI","Oceania","Fiji","2020-08-19",28,0,0.143,1,0,0,31.011,0,0.158,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,7841,8.684,0.197,47,0.052,0.003,328.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"998","FJI","Oceania","Fiji","2020-08-20",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,7889,8.737,0.053,49,0.054,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"999","FJI","Oceania","Fiji","2020-08-21",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,7942,8.796,0.059,50,0.055,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1000","FJI","Oceania","Fiji","2020-08-22",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7961,8.817,0.021,51,0.056,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1001","FJI","Oceania","Fiji","2020-08-23",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7979,8.837,0.02,51,0.056,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1002","FJI","Oceania","Fiji","2020-08-24",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7986,8.845,0.008,50,0.055,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1003","FJI","Oceania","Fiji","2020-08-25",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,8037,8.901,0.056,53,0.059,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1004","FJI","Oceania","Fiji","2020-08-26",28,0,0,1,0,0,31.011,0,0,1.108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8197,9.079,0.177,51,0.056,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1005","FJI","Oceania","Fiji","2020-08-27",28,0,0,2,1,0.143,31.011,0,0,2.215,1.108,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,8244,9.131,0.052,51,0.056,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1006","FJI","Oceania","Fiji","2020-08-28",28,0,0,2,0,0.143,31.011,0,0,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,8282,9.173,0.042,49,0.054,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1007","FJI","Oceania","Fiji","2020-08-29",28,0,0,2,0,0.143,31.011,0,0,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,8303,9.196,0.023,49,0.054,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1008","FJI","Oceania","Fiji","2020-08-30",28,0,0,2,0,0.143,31.011,0,0,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,8365,9.265,0.069,55,0.061,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1009","FJI","Oceania","Fiji","2020-08-31",28,0,0,2,0,0.143,31.011,0,0,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,8408,9.312,0.048,60,0.066,0,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1010","FJI","Oceania","Fiji","2020-09-01",29,1,0.143,2,0,0.143,32.119,1.108,0.158,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8427,9.333,0.021,56,0.062,0.003,391.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1011","FJI","Oceania","Fiji","2020-09-02",29,0,0.143,2,0,0.143,32.119,0,0.158,2.215,0,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,8550,9.469,0.136,50,0.055,0.003,349.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1012","FJI","Oceania","Fiji","2020-09-03",29,0,0.143,2,0,0,32.119,0,0.158,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0.056,0.003,356.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1013","FJI","Oceania","Fiji","2020-09-04",29,0,0.143,2,0,0,32.119,0,0.158,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8646,9.576,NA,52,0.058,0.003,363.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1014","FJI","Oceania","Fiji","2020-09-05",31,2,0.429,2,0,0,34.334,2.215,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,8785,9.73,0.154,69,0.076,0.006,160.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1015","FJI","Oceania","Fiji","2020-09-06",31,0,0.429,2,0,0,34.334,0,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,8893,9.849,0.12,75,0.083,0.006,174.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1016","FJI","Oceania","Fiji","2020-09-07",31,0,0.429,2,0,0,34.334,0,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8905,9.863,0.013,71,0.079,0.006,165.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1017","FJI","Oceania","Fiji","2020-09-08",31,0,0.286,2,0,0,34.334,0,0.316,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,9076,10.052,0.189,93,0.103,0.003,325.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1018","FJI","Oceania","Fiji","2020-09-09",32,1,0.429,2,0,0,35.441,1.108,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,9235,10.228,0.176,98,0.109,0.004,228.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1019","FJI","Oceania","Fiji","2020-09-10",32,0,0.429,2,0,0,35.441,0,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9268,10.265,0.037,96,0.106,0.004,223.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1020","FJI","Oceania","Fiji","2020-09-11",32,0,0.429,2,0,0,35.441,0,0.475,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9294,10.294,0.029,93,0.103,0.005,216.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
"1021","FJI","Oceania","Fiji","2020-09-12",32,0,0.143,2,0,0,35.441,0,0.158,2.215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,9322,10.325,0.031,77,0.085,0.002,538.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,902899,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3,67.44,0.743,NA,NA,NA,NA
