"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"501","ARG","South America","Argentina","2021-05-15",3290935,21469,22111,70253,400,458.714,72160.412,470.751,484.828,1540.439,8.771,10.058,1.13,NA,NA,NA,NA,NA,NA,NA,NA,79438,12797687,280.615,1.742,81813,1.794,0.27,3.7,"tests performed",9862623,7992532,1870091,NA,158259,122982,21.63,17.53,4.1,NA,2697,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"502","ARG","South America","Argentina","2021-05-16",3307285,16350,22792.143,70522,269,456.714,72518.919,358.507,499.764,1546.338,5.898,10.014,1.14,NA,NA,NA,NA,NA,NA,NA,NA,48839,12846526,281.686,1.071,82050,1.799,0.274,3.6,"tests performed",9927783,8023563,1904220,NA,65160,120741,21.77,17.59,4.18,NA,2647,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"503","ARG","South America","Argentina","2021-05-17",3335965,28680,24406.286,71027,505,458,73147.786,628.867,535.157,1557.411,11.073,10.043,1.16,NA,NA,NA,NA,NA,NA,NA,NA,114711,12961237,284.201,2.515,86754,1.902,0.273,3.7,"tests performed",10002830,8050709,1952121,NA,75047,125724,21.93,17.65,4.28,NA,2757,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"504","ARG","South America","Argentina","2021-05-18",3371508,35543,25773,71771,744,494.286,73927.139,779.352,565.125,1573.724,16.314,10.838,1.17,NA,NA,NA,NA,NA,NA,NA,NA,125168,13086405,286.946,2.745,90760,1.99,0.279,3.6,"tests performed",10193368,8141608,2051760,NA,190538,136623,22.35,17.85,4.5,NA,2996,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"505","ARG","South America","Argentina","2021-05-19",3411160,39652,27941.143,72265,494,494,74796.589,869.45,612.666,1584.556,10.832,10.832,1.17,NA,NA,NA,NA,NA,NA,NA,NA,104296,13190701,289.233,2.287,94230,2.066,0.282,3.5,"tests performed",10383925,8279961,2103964,NA,190557,142854,22.77,18.16,4.61,NA,3132,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"506","ARG","South America","Argentina","2021-05-20",3447044,35884,29277.286,72699,434,492.143,75583.418,786.829,641.964,1594.073,9.516,10.791,1.16,NA,NA,NA,NA,NA,NA,NA,NA,115225,13305926,291.759,2.527,97612,2.14,0.283,3.5,"tests performed",10549521,8397337,2152184,NA,165596,144001,23.13,18.41,4.72,NA,3158,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"507","ARG","South America","Argentina","2021-05-21",3482512,35468,30435.143,73391,692,505.429,76361.126,777.708,667.352,1609.246,15.174,11.083,1.14,NA,NA,NA,NA,NA,NA,NA,NA,133366,13439292,294.684,2.924,103006,2.259,0.278,3.6,"tests performed",10758782,8531073,2227709,NA,209261,150631,23.59,18.71,4.88,NA,3303,84.26,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"508","ARG","South America","Argentina","2021-05-22",3514683,32171,31964,73688,297,490.714,77066.54,705.414,700.875,1615.759,6.512,10.76,1.13,NA,NA,NA,NA,NA,NA,NA,NA,94736,13534028,296.761,2.077,105192,2.307,0.278,3.6,"tests performed",10958659,8638944,2319715,NA,199877,156577,24.03,18.94,5.09,NA,3433,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"509","ARG","South America","Argentina","2021-05-23",3539484,24801,33171.286,74063,375,505.857,77610.353,543.812,727.348,1623.981,8.223,11.092,1.11,NA,NA,NA,NA,NA,NA,NA,NA,48400,13582428,297.822,1.061,105129,2.305,0.281,3.6,"tests performed",11067550,8701971,2365579,NA,108891,162824,24.27,19.08,5.19,NA,3570,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"510","ARG","South America","Argentina","2021-05-24",3562135,22651,32310,74480,417,493.286,78107.022,496.669,708.462,1633.125,9.144,10.816,1.09,NA,NA,NA,NA,NA,NA,NA,NA,84799,13667227,299.682,1.859,100856,2.211,0.284,3.5,"tests performed",11149468,8735231,2414237,NA,81918,163805,24.45,19.15,5.29,NA,3592,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"511","ARG","South America","Argentina","2021-05-25",3586736,24601,30746.857,75056,576,469.286,78646.448,539.427,674.187,1645.755,12.63,10.29,1.08,NA,NA,NA,NA,NA,NA,NA,NA,80999,13748226,301.458,1.776,94546,2.073,0.282,3.5,"tests performed",11242209,8807373,2434836,NA,92741,149834,24.65,19.31,5.34,NA,3285,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"512","ARG","South America","Argentina","2021-05-26",3622135,35399,30139.286,75588,532,474.714,79422.643,776.195,660.865,1657.42,11.665,10.409,1.07,NA,NA,NA,NA,NA,NA,NA,NA,114956,13863182,303.978,2.521,96069,2.107,0.284,3.5,"tests performed",11331066,8878491,2452575,NA,88857,135306,24.85,19.47,5.38,NA,2967,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"513","ARG","South America","Argentina","2021-05-27",3663215,41080,30881.571,76135,547,490.857,80323.405,900.762,677.141,1669.414,11.994,10.763,1.07,NA,NA,NA,NA,NA,NA,NA,NA,119643,13982825,306.602,2.623,96700,2.12,0.286,3.5,"tests performed",11503476,8988267,2515209,NA,172410,136279,25.22,19.71,5.52,NA,2988,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"514","ARG","South America","Argentina","2021-05-28",3702422,39207,31415.714,76693,558,471.714,81183.098,859.693,688.853,1681.649,12.235,10.343,1.07,NA,NA,NA,NA,NA,NA,NA,NA,122767,14105592,309.294,2.692,95186,2.087,0.293,3.4,"tests performed",11676733,9084600,2592133,NA,173257,131136,25.6,19.92,5.68,NA,2875,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"515","ARG","South America","Argentina","2021-05-29",3732263,29841,31082.857,77108,415,488.571,81837.422,654.324,681.555,1690.749,9.1,10.713,1.05,NA,NA,NA,NA,NA,NA,NA,NA,83507,14189099,311.125,1.831,93582,2.052,0.298,3.4,"tests performed",11906697,9208883,2697814,NA,229964,135434,26.11,20.19,5.92,NA,2970,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"516","ARG","South America","Argentina","2021-05-30",3753609,21346,30589.286,77456,348,484.714,82305.477,468.054,670.732,1698.38,7.631,10.628,1.04,NA,NA,NA,NA,NA,NA,NA,NA,52505,14241604,312.276,1.151,94168,2.065,0.296,3.4,"tests performed",12119901,9361218,2758683,NA,213204,150336,26.58,20.53,6.05,NA,3296,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"517","ARG","South America","Argentina","2021-05-31",3781784,28175,31378.429,78093,637,516.143,82923.271,617.794,688.036,1712.347,13.968,11.317,1.02,NA,NA,NA,NA,NA,NA,NA,NA,107239,14348843,314.627,2.351,97374,2.135,0.294,3.4,"tests performed",12257297,9476406,2780891,NA,137396,158261,26.88,20.78,6.1,NA,3470,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"518","ARG","South America","Argentina","2021-06-01",3817139,35355,32914.714,78733,640,525.286,83698.501,775.23,721.722,1726.38,14.033,11.518,1,NA,NA,NA,NA,NA,NA,NA,NA,111443,14460286,317.071,2.444,101723,2.23,0.294,3.4,"tests performed",12497078,9667003,2830075,NA,239781,179267,27.4,21.2,6.21,NA,3931,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"519","ARG","South America","Argentina","2021-06-02",3852156,35017,32860.143,79320,587,533.143,84466.319,767.819,720.525,1739.252,12.871,11.69,0.98,NA,NA,NA,NA,NA,NA,NA,NA,110336,14570622,319.49,2.419,101063,2.216,0.286,3.5,"tests performed",12801115,9924476,2876639,NA,304037,210007,28.07,21.76,6.31,NA,4605,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"520","ARG","South America","Argentina","2021-06-03",3884447,32291,31604.571,79873,553,534,85174.365,708.046,692.994,1751.377,12.126,11.709,0.97,NA,NA,NA,NA,NA,NA,NA,NA,115373,14685995,322.02,2.53,100453,2.203,0.278,3.6,"tests performed",13079195,10158653,2920542,NA,278080,225103,28.68,22.27,6.4,NA,4936,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"521","ARG","South America","Argentina","2021-06-04",3915397,30950,30425,80411,538,531.143,85853.006,678.641,667.13,1763.174,11.797,11.646,0.95,NA,NA,NA,NA,NA,NA,NA,NA,110011,14796006,324.432,2.412,98631,2.163,0.272,3.7,"tests performed",13374067,10417359,2956708,NA,294872,242476,29.33,22.84,6.48,NA,5317,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"522","ARG","South America","Argentina","2021-06-05",3939024,23627,29537.286,80867,456,537,86371.076,518.07,647.665,1773.173,9.999,11.775,0.94,NA,NA,NA,NA,NA,NA,NA,NA,80047,14876053,326.188,1.755,98136,2.152,0.265,3.8,"tests performed",13730521,10733428,2997093,NA,356454,260546,30.11,23.54,6.57,NA,5713,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"523","ARG","South America","Argentina","2021-06-06",3955439,16415,28832.857,81214,347,536.857,86731.008,359.932,632.219,1780.781,7.609,11.772,0.93,NA,NA,NA,NA,NA,NA,NA,NA,47921,14923974,327.238,1.051,97481,2.137,0.263,3.8,"tests performed",14092493,11071365,3021128,NA,361972,281799,30.9,24.28,6.62,NA,6179,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"524","ARG","South America","Argentina","2021-06-07",3977634,22195,27978.571,81946,732,550.429,87217.678,486.67,613.487,1796.832,16.051,12.069,0.92,NA,NA,NA,NA,NA,NA,NA,NA,107487,15031461,329.595,2.357,97517,2.138,0.256,3.9,"tests performed",14336164,11290468,3045696,NA,243671,296981,31.43,24.76,6.68,NA,6512,81.48,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"525","ARG","South America","Argentina","2021-06-08",4008771,31137,27376,82667,721,562,87900.42,682.742,600.274,1812.641,15.809,12.323,0.91,NA,NA,NA,NA,NA,NA,NA,NA,107351,15138812,331.949,2.354,96932,2.125,0.251,4,"tests performed",14663805,11577809,3085996,NA,327641,309532,32.15,25.39,6.77,NA,6787,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"526","ARG","South America","Argentina","2021-06-09",4038528,29757,26624.571,83272,605,564.571,88552.903,652.482,583.798,1825.907,13.266,12.379,0.9,NA,NA,NA,NA,NA,NA,NA,NA,101228,15240040,334.169,2.22,95631,2.097,0.247,4,"tests performed",15012734,11888649,3124085,NA,348929,315946,32.92,26.07,6.85,NA,6928,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"527","ARG","South America","Argentina","2021-06-10",4066156,27628,25958.429,83941,669,581.143,89158.702,605.8,569.191,1840.576,14.669,12.743,0.9,NA,NA,NA,NA,NA,NA,NA,NA,101881,15341921,336.403,2.234,93704,2.055,0.244,4.1,"tests performed",15353408,12202881,3150527,NA,340674,324888,33.67,26.76,6.91,NA,7124,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"528","ARG","South America","Argentina","2021-06-11",4093090,26934,25384.714,84628,687,602.429,89749.285,590.582,556.611,1855.64,15.064,13.209,0.89,NA,NA,NA,NA,NA,NA,NA,NA,102172,15444093,338.643,2.24,92584,2.03,0.241,4.1,"tests performed",15730223,12555442,3174781,NA,376815,336594,34.49,27.53,6.96,NA,7381,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"529","ARG","South America","Argentina","2021-06-12",4111147,18057,24589,85075,447,601.143,90145.221,395.936,539.164,1865.442,9.801,13.181,0.89,NA,NA,NA,NA,NA,NA,NA,NA,67553,15511646,340.124,1.481,90799,1.991,0.242,4.1,"tests performed",16102741,12879690,3223051,NA,372518,338889,35.31,28.24,7.07,NA,7431,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"530","ARG","South America","Argentina","2021-06-13",4124190,13043,24107.286,85343,268,589.857,90431.215,285.994,528.601,1871.318,5.876,12.934,0.89,NA,NA,NA,NA,NA,NA,NA,NA,43213,15554859,341.072,0.948,90126,1.976,0.241,4.1,"tests performed",16286902,12991480,3295422,NA,184161,313487,35.71,28.49,7.23,NA,6874,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"531","ARG","South America","Argentina","2021-06-14",4145482,21292,23978.286,86029,686,583.286,90898.086,466.87,525.772,1886.36,15.042,12.79,0.89,NA,NA,NA,NA,NA,NA,NA,NA,105470,15660329,343.384,2.313,89838,1.97,0.238,4.2,"tests performed",16382043,13043304,3338739,NA,95141,292268,35.92,28.6,7.32,NA,6409,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"532","ARG","South America","Argentina","2021-06-15",4172742,27260,23424.429,86615,586,564,91495.816,597.731,513.628,1899.209,12.849,12.367,0.88,NA,NA,NA,NA,NA,NA,NA,NA,103171,15763500,345.647,2.262,89241,1.957,0.233,4.3,"tests performed",16643769,13223188,3420581,NA,261726,282852,36.49,28.99,7.5,NA,6202,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"533","ARG","South America","Argentina","2021-06-16",4198620,25878,22870.286,87261,646,569.857,92063.244,567.428,501.477,1913.374,14.165,12.495,0.88,NA,NA,NA,NA,NA,NA,NA,NA,94957,15858457,347.729,2.082,88345,1.937,0.229,4.4,"tests performed",16876619,13389726,3486893,NA,232850,266269,37.01,29.36,7.65,NA,5838,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"534","ARG","South America","Argentina","2021-06-17",4222400,23780,22320.571,87789,528,549.714,92584.668,521.425,489.424,1924.952,11.577,12.054,0.87,NA,NA,NA,NA,NA,NA,NA,NA,91734,15950191,349.74,2.011,86896,1.905,0.224,4.5,"tests performed",17172628,13609451,3563177,NA,296009,259889,37.65,29.84,7.81,NA,5699,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"535","ARG","South America","Argentina","2021-06-18",4242763,20363,21381.857,88247,458,517,93031.168,446.5,468.841,1934.994,10.043,11.336,0.87,NA,NA,NA,NA,NA,NA,NA,NA,90297,16040488,351.72,1.98,85199,1.868,0.219,4.6,"tests performed",17475935,13852316,3623619,NA,303307,249387,38.32,30.37,7.95,NA,5468,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"536","ARG","South America","Argentina","2021-06-19",4258394,15631,21035.286,88742,495,523.857,93373.91,342.741,461.241,1945.848,10.854,11.487,0.87,NA,NA,NA,NA,NA,NA,NA,NA,67184,16107672,353.193,1.473,85147,1.867,0.215,4.7,"tests performed",17837121,14172453,3664668,NA,361186,247769,39.11,31.08,8.04,NA,5433,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"537","ARG","South America","Argentina","2021-06-20",4268789,10395,20657,89043,301,528.571,93601.841,227.931,452.947,1952.448,6.6,11.59,0.88,NA,NA,NA,NA,NA,NA,NA,NA,32037,16139709,353.896,0.702,83550,1.832,0.215,4.7,"tests performed",18085389,14397649,3687740,NA,248268,256927,39.66,31.57,8.09,NA,5634,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"538","ARG","South America","Argentina","2021-06-21",4277395,8606,18844.714,89490,447,494.429,93790.545,188.704,413.209,1962.249,9.801,10.841,0.88,NA,NA,NA,NA,NA,NA,NA,NA,55685,16195394,355.117,1.221,76438,1.676,0.208,4.8,"tests performed",18198899,14504810,3694089,NA,113510,259551,39.9,31.8,8.1,NA,5691,77.78,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"539","ARG","South America","Argentina","2021-06-22",4298782,21387,18005.714,90281,791,523.714,94259.498,468.953,394.812,1979.594,17.344,11.483,0.9,NA,NA,NA,NA,NA,NA,NA,NA,95930,16291324,357.22,2.103,75403,1.653,0.21,4.8,"tests performed",18380675,14660693,3719982,NA,181776,248129,40.3,32.15,8.16,NA,5441,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"540","ARG","South America","Argentina","2021-06-23",4326101,27319,18211.571,90986,705,532.143,94858.523,599.024,399.326,1995.052,15.459,11.668,0.92,NA,NA,NA,NA,NA,NA,NA,NA,94908,16386232,359.301,2.081,75396,1.653,0.213,4.7,"tests performed",18646784,14886910,3759874,NA,266109,252881,40.89,32.64,8.24,NA,5545,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"541","ARG","South America","Argentina","2021-06-24",4350564,24463,18309.143,91438,452,521.286,95394.924,536.401,401.465,2004.963,9.911,11.43,0.94,NA,NA,NA,NA,NA,NA,NA,NA,92916,16479148,361.339,2.037,75565,1.657,0.218,4.6,"tests performed",18921680,15128961,3792719,NA,274896,249865,41.49,33.17,8.32,NA,5479,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"542","ARG","South America","Argentina","2021-06-25",4374587,24023,18832,91979,541,533.143,95921.676,526.753,412.93,2016.826,11.863,11.69,0.94,NA,NA,NA,NA,NA,NA,NA,NA,102398,16581546,363.584,2.245,77294,1.695,0.219,4.6,"tests performed",19205808,15374817,3830991,NA,284128,247125,42.11,33.71,8.4,NA,5419,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"543","ARG","South America","Argentina","2021-06-26",4393142,18555,19249.714,92317,338,510.714,96328.532,406.856,422.089,2024.237,7.411,11.198,0.94,NA,NA,NA,NA,NA,NA,NA,NA,65920,16647466,365.029,1.445,77113,1.691,0.223,4.5,"tests performed",19499231,15617249,3881982,NA,293423,237444,42.76,34.24,8.51,NA,5206,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"544","ARG","South America","Argentina","2021-06-27",4405247,12105,19494,92568,251,503.571,96593.959,265.427,427.445,2029.741,5.504,11.042,0.94,NA,NA,NA,NA,NA,NA,NA,NA,37886,16685352,365.86,0.831,77949,1.709,0.223,4.5,"tests performed",19749468,15831632,3917836,NA,250237,237726,43.3,34.71,8.59,NA,5213,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"545","ARG","South America","Argentina","2021-06-28",4423636,18389,20891.571,93142,574,521.714,96997.175,403.216,458.09,2042.327,12.586,11.44,0.94,NA,NA,NA,NA,NA,NA,NA,NA,83273,16768625,367.686,1.826,81890,1.796,0.227,4.4,"tests performed",19951580,15993494,3958086,NA,202112,250383,43.75,35.07,8.68,NA,5490,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"546","ARG","South America","Argentina","2021-06-29",4447701,24065,21274.143,93668,526,483.857,97524.849,527.674,466.479,2053.861,11.534,10.61,0.94,NA,NA,NA,NA,NA,NA,NA,NA,88086,16856711,369.618,1.931,80770,1.771,0.224,4.5,"tests performed",20221697,16228833,3992864,NA,270117,263003,44.34,35.59,8.76,NA,5767,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"547","ARG","South America","Argentina","2021-06-30",4470374,22673,20610.429,94304,636,474,98022,497.151,451.925,2067.806,13.946,10.393,0.93,NA,NA,NA,NA,NA,NA,NA,NA,91418,16948129,371.622,2.005,80271,1.76,0.219,4.6,"tests performed",20543325,16504606,4038719,NA,321628,270934,45.05,36.19,8.86,NA,5941,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"548","ARG","South America","Argentina","2021-07-01",4491551,21177,20141,94772,468,476.286,98486.349,464.349,441.632,2078.068,10.262,10.444,0.92,NA,NA,NA,NA,NA,NA,NA,NA,88401,17036530,373.56,1.938,79626,1.746,0.214,4.7,"tests performed",20907721,16821968,4085753,NA,364396,283720,45.84,36.89,8.96,NA,6221,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"549","ARG","South America","Argentina","2021-07-02",4512439,20888,19693.143,95382,610,486.143,98944.361,458.012,431.812,2091.443,13.375,10.66,0.92,NA,NA,NA,NA,NA,NA,NA,NA,96538,17133068,375.677,2.117,78789,1.728,0.209,4.8,"tests performed",21310026,17106617,4203409,NA,402305,300603,46.73,37.51,9.22,NA,6591,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"550","ARG","South America","Argentina","2021-07-03",4526473,14034,19047.286,95594,212,468.143,99252.085,307.724,417.65,2096.092,4.649,10.265,0.92,NA,NA,NA,NA,NA,NA,NA,NA,61915,17194983,377.035,1.358,78217,1.715,0.206,4.9,"tests performed",21781425,17479963,4301462,NA,471399,326028,47.76,38.33,9.43,NA,7149,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"551","ARG","South America","Argentina","2021-07-04",4535473,9000,18603.714,95904,310,476.571,99449.428,197.343,407.924,2102.889,6.797,10.45,0.91,NA,NA,NA,NA,NA,NA,NA,NA,39933,17234916,377.91,0.876,78509,1.721,0.204,4.9,"tests performed",22179930,17796602,4383328,NA,398505,347209,48.63,39.02,9.61,NA,7613,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"552","ARG","South America","Argentina","2021-07-05",4552750,17277,18444.857,96521,617,482.714,99828.261,378.833,404.441,2116.418,13.529,10.584,0.91,NA,NA,NA,NA,NA,NA,NA,NA,92542,17327458,379.94,2.029,79833,1.751,0.2,5,"tests performed",22444129,18011944,4432185,NA,264199,356078,49.21,39.49,9.72,NA,7808,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"553","ARG","South America","Argentina","2021-07-06",4574340,21590,18091.286,96983,462,473.571,100301.665,473.404,396.688,2126.549,10.13,10.384,0.91,NA,NA,NA,NA,NA,NA,NA,NA,107185,17434643,382.29,2.35,82562,1.81,0.192,5.2,"tests performed",22813398,18246811,4566587,NA,369269,370243,50.02,40.01,10.01,NA,8118,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
"554","ARG","South America","Argentina","2021-07-07",4593763,19423,17627,97439,456,447.857,100727.554,425.889,386.508,2136.547,9.999,9.82,0.9,NA,NA,NA,NA,NA,NA,NA,NA,101546,17536189,384.516,2.227,84009,1.842,0.187,5.3,"tests performed",23317413,18577434,4739979,NA,504015,396298,51.13,40.73,10.39,NA,8690,75,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA
