"","continent","location","total_cases","total_deaths","total_deaths_per_million","total_tests_per_thousand","total_vaccinations_per_hundred","icu_patients_per_million","population","population_density","median_age","gdp_per_capita","extreme_poverty","female_smokers","male_smokers","life_expectancy"
"10398","Europe","Greece",383558,11587,1117.277,868.135,44.51,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10399","Europe","Greece",385444,11641,1122.484,873.585,45.48,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10400","Europe","Greece",387426,11697,1127.884,878.666,46.43,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10401","Europe","Greece",388929,11734,1131.452,883.983,47.38,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10402","Europe","Greece",389804,11772,1135.116,885.919,NA,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10403","Europe","Greece",391181,11822,1139.937,887.961,48.33,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10404","Europe","Greece",393583,11872,1144.758,894.72,49.25,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10405","Europe","Greece",395094,11916,1149.001,899.541,50.21,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10406","Europe","Greece",396970,11955,1152.762,904.308,51.16,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10407","Europe","Greece",398898,11995,1156.619,909.032,52.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10408","Europe","Greece",400395,12024,1159.415,913.898,53.01,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10409","Europe","Greece",401301,12054,1162.308,915.805,NA,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10410","Europe","Greece",402306,12095,1166.261,918.021,53.98,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10411","Europe","Greece",404163,12122,1168.865,923.965,54.88,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10412","Europe","Greece",405542,12145,1171.082,928.322,55.84,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10413","Europe","Greece",406751,12184,1174.843,932.782,56.78,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10414","Europe","Greece",407857,12218,1178.121,937.392,57.72,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10415","Europe","Greece",408789,12253,1181.496,942.194,58.67,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10416","Europe","Greece",409368,12277,1183.811,944.172,59.36,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10417","Europe","Greece",410166,12301,1186.125,946.168,60.35,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10418","Europe","Greece",411534,12331,1189.018,951.559,61.34,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10419","Europe","Greece",412420,12346,1190.464,NA,62.32,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10420","Europe","Greece",413170,12370,1192.778,959.643,63.29,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10421","Europe","Greece",413954,12381,1193.839,NA,64.27,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10422","Europe","Greece",414636,12405,1196.153,968.02,65.28,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10423","Europe","Greece",414933,12422,1197.792,969.998,65.91,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10424","Europe","Greece",415401,12443,1199.817,971.869,66.91,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10425","Europe","Greece",416195,12465,1201.938,976.746,67.9,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10426","Europe","Greece",416741,12478,1203.192,980.48,68.87,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10427","Europe","Greece",417253,12494,1204.735,984.271,69.86,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10428","Europe","Greece",417706,12514,1206.663,988.193,70.83,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10429","Europe","Greece",418095,12534,1208.592,992.121,71.81,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10430","Europe","Greece",418342,12548,1209.942,994.052,72.4,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10431","Europe","Greece",418548,12565,1211.581,995.541,72.42,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10432","Europe","Greece",418943,12581,1213.124,997.697,73.44,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10433","Europe","Greece",419455,12595,1214.474,1002.106,74.46,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10434","Europe","Greece",419909,12613,1216.209,1005.798,75.43,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10435","Europe","Greece",420295,12634,1218.234,1009.395,76.42,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10436","Europe","Greece",420670,12646,1219.391,1012.958,77.41,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10437","Europe","Greece",420905,12664,1221.127,1015.255,78.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10438","Europe","Greece",421266,12682,1222.863,1017.131,79.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10439","Europe","Greece",421829,12695,1224.116,1021.524,80.02,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10440","Europe","Greece",422456,12706,1225.177,1025.251,80.92,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10441","Europe","Greece",423185,12710,1225.563,1029.242,81.73,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10442","Europe","Greece",424165,12722,1226.72,1033.112,82.53,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10443","Europe","Greece",425347,12731,1227.588,1037.301,83.33,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10444","Europe","Greece",425964,12737,1228.166,1040.187,83.99,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10445","Europe","Greece",426963,12743,1228.745,1042.737,84.87,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10446","Europe","Greece",429144,12754,1229.805,1049.146,85.67,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10447","Europe","Greece",430960,12763,1230.673,1054.922,86.45,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10448","Europe","Greece",433021,12773,1231.637,1061.191,87.27,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10449","Europe","Greece",435018,12785,1232.795,1067.817,88.12,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10450","Europe","Greece",437345,12787,1232.987,1075.375,88.99,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10451","Europe","Greece",438809,12792,1233.469,1079.729,89.03,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10452","Europe","Greece",440872,12802,1234.434,1083.276,89.92,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10453","Europe","Greece",444783,12806,1234.819,1091.501,90.73,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10454","Europe","Greece",447718,12813,1235.494,1098.498,91.46,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10455","Europe","Greece",450512,12819,1236.073,1106.336,92.19,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10456","Europe","Greece",453200,12833,1237.423,1114.801,92.93,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10457","Europe","Greece",455754,12840,1238.098,1123.647,93.7,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10458","Europe","Greece",457312,12850,1239.062,1129.006,93.76,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10459","Europe","Greece",459146,12858,1239.834,1132.723,94.57,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10460","Europe","Greece",463473,12867,1240.701,1141.355,95.27,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10461","Europe","Greece",466441,12870,1240.991,1148.642,95.94,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10462","Europe","Greece",469042,12875,1241.473,1156.802,96.68,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10463","Europe","Greece",471894,12882,1242.148,NA,97.32,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10464","Europe","Greece",474366,12890,1242.919,1174.51,97.97,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10465","Europe","Greece",475919,12898,1243.691,1180.481,97.99,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10466","Europe","Greece",477975,12903,1244.173,1184.819,98.72,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10467","Europe","Greece",482145,12911,1244.944,1194.237,99.36,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10468","Europe","Greece",485015,12926,1246.39,1202.541,99.92,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10469","Europe","Greece",487709,12935,1247.258,1212.38,100.45,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10470","Europe","Greece",490552,12948,1248.512,1223.848,101.01,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10471","Europe","Greece",493304,12965,1250.151,1234.66,101.6,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10472","Europe","Greece",494907,12975,1251.115,1241.253,101.62,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10473","Europe","Greece",497061,12983,1251.887,1245.961,102.1,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10474","Europe","Greece",501030,12997,1253.237,1255.96,102.55,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10475","Europe","Greece",503885,13013,1254.779,1264.43,102.95,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10476","Europe","Greece",506672,13026,1256.033,1274.605,103.36,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10477","Europe","Greece",509596,13048,1258.154,NA,103.77,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10478","Europe","Greece",512342,13058,1259.119,1285.214,104.2,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10479","Europe","Greece",514192,13075,1260.758,1301.811,104.21,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10480","Europe","Greece",516785,13097,1262.879,1306.128,104.56,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10481","Europe","Greece",521399,13118,1264.904,1315.99,104.86,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10482","Europe","Greece",524871,13138,1266.833,1324.482,105.16,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10483","Europe","Greece",528474,13158,1268.761,1334.285,105.46,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10484","Europe","Greece",531967,13182,1271.075,NA,105.73,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10485","Europe","Greece",535237,13206,1273.389,1355.142,105.96,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10486","Europe","Greece",537125,13223,1275.029,1360.858,105.96,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10487","Europe","Greece",539337,13237,1276.379,1364.552,106.25,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10488","Europe","Greece",543749,13253,1277.921,1374.787,106.53,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10489","Europe","Greece",547186,13278,1280.332,1383.648,106.81,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10490","Europe","Greece",550459,13298,1282.261,1393.512,107.05,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10491","Europe","Greece",554055,13328,1285.153,1404.779,107.31,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10492","Europe","Greece",557239,13351,1287.371,1414.342,107.55,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10493","Europe","Greece",559186,13384,1290.553,1420.361,107.56,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10494","Europe","Greece",561812,13422,1294.217,1424.925,107.86,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10495","Europe","Greece",566812,13466,1298.46,1436.677,108.14,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10496","Europe","Greece",570077,13509,1302.606,1445.74,108.46,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10497","Europe","Greece",573605,13539,1305.499,1455.697,108.75,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10498","Europe","Greece",576672,13561,1307.62,1466.586,109.07,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10499","Europe","Greece",579734,13599,1311.285,1475.819,109.37,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10500","Europe","Greece",581315,13636,1314.852,1481.268,109.38,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10501","Europe","Greece",583658,13656,1316.781,1486.051,109.7,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10502","Europe","Greece",587964,13691,1320.156,1496.53,110.01,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10503","Europe","Greece",590832,13743,1325.17,1506.965,110.3,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10504","Europe","Greece",593668,13777,1328.448,NA,110.57,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10505","Europe","Greece",596383,13813,1331.919,1527.471,110.85,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10506","Europe","Greece",598667,13843,1334.812,1536.466,111.11,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10507","Europe","Greece",599951,13886,1338.959,1541.595,111.12,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10508","Europe","Greece",601716,13933,1343.49,1546.065,111.4,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10509","Europe","Greece",605158,13971,1347.155,1556.696,111.66,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10510","Europe","Greece",607356,14014,1351.301,1566.209,111.94,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10511","Europe","Greece",609519,14060,1355.736,1575.068,112.2,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10512","Europe","Greece",611648,14102,1359.786,1584.87,112.49,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10513","Europe","Greece",613838,14141,1363.547,1594.526,112.78,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10514","Europe","Greece",615157,14169,1366.247,1604.744,112.79,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10515","Europe","Greece",616765,14223,1371.454,1612.282,113.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10516","Europe","Greece",620355,14268,1375.793,1645.841,113.37,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10517","Europe","Greece",622761,14311,1379.939,1663.471,113.68,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10518","Europe","Greece",625083,14354,1384.085,1678.445,113.95,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10519","Europe","Greece",627314,14394,1387.942,NA,114.25,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10520","Europe","Greece",629498,14433,1391.703,NA,114.55,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10521","Europe","Greece",630784,14466,1394.885,NA,114.55,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10522","Europe","Greece",632908,14505,1398.646,1737.438,114.83,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10523","Europe","Greece",636596,14548,1402.792,1775.713,115.08,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10524","Europe","Greece",638921,14575,1405.395,1794.966,115.33,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10525","Europe","Greece",641022,14606,1408.385,1809.554,115.55,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10526","Europe","Greece",643055,14639,1411.567,1830.44,115.82,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10527","Europe","Greece",644869,14655,1413.109,NA,116.11,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10528","Europe","Greece",645969,14679,1415.424,1863.208,116.11,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10529","Europe","Greece",648091,14727,1420.052,1870.796,116.36,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10530","Europe","Greece",651378,14751,1422.366,1908.277,116.57,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10531","Europe","Greece",653535,14795,1426.609,1927.377,116.79,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10532","Europe","Greece",655767,14828,1429.791,1941.883,117,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10533","Europe","Greece",658368,14860,1432.877,NA,117.21,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10534","Europe","Greece",660166,14889,1435.673,1980.107,117.45,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10535","Europe","Greece",661308,14920,1438.662,1994.62,117.45,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10536","Europe","Greece",663433,14956,1442.133,2001.796,117.64,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10537","Europe","Greece",666517,14991,1445.508,2037.504,117.83,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10538","Europe","Greece",668811,15012,1447.533,2056.424,118.01,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10539","Europe","Greece",671040,15042,1450.426,2070.727,118.17,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10540","Europe","Greece",673317,15069,1453.029,2090.181,118.37,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10541","Europe","Greece",675479,15105,1456.501,2106.068,118.57,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10542","Europe","Greece",676799,15135,1459.393,2120.496,118.58,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10543","Europe","Greece",679157,15177,1463.443,2127.52,118.75,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10544","Europe","Greece",682394,15210,1466.625,2163.239,118.91,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10545","Europe","Greece",684706,15241,1469.614,2181.767,119.06,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10546","Europe","Greece",687278,15289,1474.243,2196.389,119.18,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10547","Europe","Greece",689896,15317,1476.943,NA,119.34,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10548","Europe","Greece",692197,15348,1479.932,NA,119.5,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10549","Europe","Greece",693886,15375,1482.535,NA,119.51,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10550","Europe","Greece",697033,15418,1486.682,2251.003,119.79,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10551","Europe","Greece",700959,15447,1489.478,2287.296,120.05,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10552","Europe","Greece",704211,15485,1493.142,2307.058,120.31,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10553","Europe","Greece",707587,15519,1496.421,2323.012,120.57,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10554","Europe","Greece",711128,15555,1499.892,NA,120.83,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10555","Europe","Greece",714283,15598,1504.038,2363.608,121.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10556","Europe","Greece",716358,15628,1506.931,2377.969,121.09,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10557","Europe","Greece",720295,15682,1512.138,2385.374,121.34,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10558","Europe","Greece",724571,15707,1514.549,2422.495,121.53,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10559","Europe","Greece",728210,15770,1520.623,2441.269,121.79,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10560","Europe","Greece",731167,15801,1523.613,2459.891,121.79,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10561","Europe","Greece",734778,15856,1528.916,2465.82,122.08,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10562","Europe","Greece",739448,15894,1532.58,NA,122.37,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10563","Europe","Greece",742170,15938,1536.823,2507.789,122.37,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10564","Europe","Greece",747595,15990,1541.837,NA,122.65,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10565","Europe","Greece",754451,16050,1547.622,NA,122.96,NA,10370747,83.479,45.3,24574.382,1.5,35.3,52,82.24
"10566","Europe","Guernsey",NA,NA,NA,NA,9.95,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10567","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10568","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10569","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10570","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10571","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10572","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10573","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10574","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10575","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10576","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10577","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10578","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10579","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10580","Europe","Guernsey",NA,NA,NA,NA,22.57,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10581","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10582","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10583","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10584","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10585","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10586","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10587","Europe","Guernsey",NA,NA,NA,NA,28.76,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10588","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10589","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10590","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10591","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10592","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10593","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10594","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10595","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10596","Europe","Guernsey",NA,NA,NA,NA,29.9,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10597","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10598","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10599","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10600","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10601","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10602","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10603","Europe","Guernsey",NA,NA,NA,NA,32.87,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10604","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10605","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10606","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10607","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10608","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10609","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10610","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10611","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10612","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10613","Europe","Guernsey",NA,NA,NA,NA,43.82,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10614","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10615","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
"10616","Europe","Guernsey",NA,NA,NA,NA,NA,NA,67052,NA,NA,NA,NA,NA,NA,NA
