"","continent","location","total_cases","total_deaths","total_deaths_per_million","total_tests_per_thousand","total_vaccinations_per_hundred","icu_patients_per_million","population","population_density","median_age","gdp_per_capita","extreme_poverty","female_smokers","male_smokers","life_expectancy"
"18707","Asia","Pakistan",303089,6393,28.388,13.303,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18708","Asia","Pakistan",303634,6399,28.415,13.432,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18709","Asia","Pakistan",304386,6408,28.455,13.574,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18710","Asia","Pakistan",305031,6415,28.486,13.724,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18711","Asia","Pakistan",305671,6416,28.49,13.883,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18712","Asia","Pakistan",306304,6420,28.508,14.036,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18713","Asia","Pakistan",306886,6424,28.526,14.184,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18714","Asia","Pakistan",307418,6432,28.561,14.345,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18715","Asia","Pakistan",308217,6437,28.583,14.495,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18716","Asia","Pakistan",309015,6444,28.615,14.683,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18717","Asia","Pakistan",309581,6451,28.646,14.849,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18718","Asia","Pakistan",310275,6457,28.672,15.027,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18719","Asia","Pakistan",310841,6466,28.712,15.189,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18720","Asia","Pakistan",311516,6474,28.748,15.318,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18721","Asia","Pakistan",312263,6479,28.77,15.463,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18722","Asia","Pakistan",312806,6484,28.792,15.605,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18723","Asia","Pakistan",313431,6499,28.859,15.757,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18724","Asia","Pakistan",313984,6507,28.894,15.898,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18725","Asia","Pakistan",314616,6513,28.921,16.053,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18726","Asia","Pakistan",314616,6513,28.921,16.185,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18727","Asia","Pakistan",315727,6523,28.965,16.335,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18728","Asia","Pakistan",316351,6535,29.019,16.441,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18729","Asia","Pakistan",316934,6544,29.059,16.564,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18730","Asia","Pakistan",317595,6552,29.094,16.702,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18731","Asia","Pakistan",318266,6558,29.121,16.853,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18732","Asia","Pakistan",318932,6570,29.174,17.002,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18733","Asia","Pakistan",319317,6580,29.218,17.131,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18734","Asia","Pakistan",319848,6588,29.254,17.25,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18735","Asia","Pakistan",320463,6601,29.312,17.384,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18736","Asia","Pakistan",321218,6614,29.369,17.512,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18737","Asia","Pakistan",321877,6621,29.401,17.654,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18738","Asia","Pakistan",322452,6638,29.476,17.804,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18739","Asia","Pakistan",323019,6654,29.547,17.948,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18740","Asia","Pakistan",323452,6659,29.569,18.091,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18741","Asia","Pakistan",324034,6673,29.631,18.211,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18742","Asia","Pakistan",324744,6692,29.716,18.304,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18743","Asia","Pakistan",325480,6702,29.76,18.422,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18744","Asia","Pakistan",326216,6715,29.818,18.549,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18745","Asia","Pakistan",327063,6727,29.871,18.669,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18746","Asia","Pakistan",327895,6736,29.911,18.807,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18747","Asia","Pakistan",328602,6739,29.925,18.935,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18748","Asia","Pakistan",329375,6745,29.951,19.052,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18749","Asia","Pakistan",330200,6759,30.013,19.173,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18750","Asia","Pakistan",331108,6775,30.084,19.304,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18751","Asia","Pakistan",332186,6795,30.173,19.434,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18752","Asia","Pakistan",332993,6806,30.222,19.581,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18753","Asia","Pakistan",333970,6823,30.298,19.677,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18754","Asia","Pakistan",335093,6835,30.351,19.8,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18755","Asia","Pakistan",336260,6849,30.413,19.924,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18756","Asia","Pakistan",337573,6867,30.493,20.048,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18757","Asia","Pakistan",338875,6893,30.608,20.166,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18758","Asia","Pakistan",340251,6923,30.742,20.31,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18759","Asia","Pakistan",341753,6943,30.83,20.469,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18760","Asia","Pakistan",343189,6968,30.941,20.621,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18761","Asia","Pakistan",344839,6977,30.981,20.765,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18762","Asia","Pakistan",346476,7000,31.083,20.913,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18763","Asia","Pakistan",348184,7021,31.177,21.055,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18764","Asia","Pakistan",349992,7055,31.328,21.197,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18765","Asia","Pakistan",352296,7092,31.492,21.36,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18766","Asia","Pakistan",354461,7109,31.568,21.524,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18767","Asia","Pakistan",356904,7141,31.71,21.677,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18768","Asia","Pakistan",359032,7160,31.794,21.852,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18769","Asia","Pakistan",361082,7193,31.941,21.983,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18770","Asia","Pakistan",363380,7230,32.105,22.113,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18771","Asia","Pakistan",365927,7248,32.185,22.285,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18772","Asia","Pakistan",368665,7561,33.575,22.448,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18773","Asia","Pakistan",371508,7603,33.761,22.639,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18774","Asia","Pakistan",374173,7662,34.023,22.83,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18775","Asia","Pakistan",376929,7696,34.174,23.002,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18776","Asia","Pakistan",379883,7744,34.387,23.166,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18777","Asia","Pakistan",382892,7803,34.649,23.34,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18778","Asia","Pakistan",386198,7843,34.827,23.524,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18779","Asia","Pakistan",389311,7897,35.067,23.729,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18780","Asia","Pakistan",392356,7942,35.266,23.921,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18781","Asia","Pakistan",395185,7985,35.457,24.135,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18782","Asia","Pakistan",398024,8025,35.635,24.314,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18783","Asia","Pakistan",400482,8091,35.928,24.462,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18784","Asia","Pakistan",403311,8166,36.261,24.644,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18785","Asia","Pakistan",406810,8205,36.434,24.8,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18786","Asia","Pakistan",410072,8260,36.679,24.989,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18787","Asia","Pakistan",413191,8303,36.869,25.187,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18788","Asia","Pakistan",416499,8361,37.127,25.37,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18789","Asia","Pakistan",420294,8398,37.291,25.555,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18790","Asia","Pakistan",423179,8487,37.687,25.729,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18791","Asia","Pakistan",426142,8547,37.953,25.879,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18792","Asia","Pakistan",429280,8603,38.202,26.048,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18793","Asia","Pakistan",432327,8653,38.424,26.226,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18794","Asia","Pakistan",435056,8724,38.739,26.415,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18795","Asia","Pakistan",438425,8796,39.059,26.599,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18796","Asia","Pakistan",440787,8832,39.218,26.787,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18797","Asia","Pakistan",443246,8905,39.543,26.928,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18798","Asia","Pakistan",445977,9010,40.009,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18799","Asia","Pakistan",448522,9080,40.32,27.25,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18800","Asia","Pakistan",451494,9164,40.693,27.428,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18801","Asia","Pakistan",454673,9250,41.075,27.602,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18802","Asia","Pakistan",457288,9330,41.43,27.816,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18803","Asia","Pakistan",458968,9392,41.705,27.981,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18804","Asia","Pakistan",460672,9474,42.069,28.136,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18805","Asia","Pakistan",462814,9557,42.438,28.289,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18806","Asia","Pakistan",465070,9668,42.931,28.447,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18807","Asia","Pakistan",467222,9753,43.308,28.545,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18808","Asia","Pakistan",469482,9816,43.588,28.787,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18809","Asia","Pakistan",471335,9874,43.845,28.969,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18810","Asia","Pakistan",473309,9929,44.09,29.117,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18811","Asia","Pakistan",475085,9992,44.369,29.26,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18812","Asia","Pakistan",477240,10047,44.614,29.396,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18813","Asia","Pakistan",479715,10105,44.871,29.558,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18814","Asia","Pakistan",482178,10176,45.187,29.734,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18815","Asia","Pakistan",484362,10258,45.551,29.916,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18816","Asia","Pakistan",486634,10311,45.786,30.086,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18817","Asia","Pakistan",488529,10350,45.959,30.283,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18818","Asia","Pakistan",490476,10409,46.221,30.417,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18819","Asia","Pakistan",492594,10461,46.452,30.573,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18820","Asia","Pakistan",495075,10511,46.674,30.745,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18821","Asia","Pakistan",497510,10558,46.883,30.925,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18822","Asia","Pakistan",499517,10598,47.06,31.096,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18823","Asia","Pakistan",502416,10644,47.265,31.277,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18824","Asia","Pakistan",504293,10676,47.407,31.474,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18825","Asia","Pakistan",506701,10717,47.589,31.628,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18826","Asia","Pakistan",508824,10772,47.833,31.806,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18827","Asia","Pakistan",511921,10818,48.037,31.981,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18828","Asia","Pakistan",514338,10863,48.237,32.165,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18829","Asia","Pakistan",516770,10908,48.437,32.345,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18830","Asia","Pakistan",519291,10951,48.628,32.533,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18831","Asia","Pakistan",521211,10997,48.832,32.716,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18832","Asia","Pakistan",523011,11055,49.09,32.884,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18833","Asia","Pakistan",524783,11103,49.303,33.047,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18834","Asia","Pakistan",527146,11157,49.543,33.222,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18835","Asia","Pakistan",528891,11204,49.751,33.417,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18836","Asia","Pakistan",530818,11247,49.942,33.579,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18837","Asia","Pakistan",532412,11295,50.155,33.758,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18838","Asia","Pakistan",534041,11318,50.258,33.937,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18839","Asia","Pakistan",535914,11376,50.515,34.104,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18840","Asia","Pakistan",537477,11450,50.844,34.293,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18841","Asia","Pakistan",539387,11514,51.128,34.477,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18842","Asia","Pakistan",541031,11560,51.332,34.658,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18843","Asia","Pakistan",543214,11623,51.612,34.85,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18844","Asia","Pakistan",544813,11657,51.763,35.034,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18845","Asia","Pakistan",546428,11683,51.878,35.223,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18846","Asia","Pakistan",547648,11746,52.158,35.377,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18847","Asia","Pakistan",549032,11802,52.407,35.55,0,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18848","Asia","Pakistan",550540,11833,52.544,35.707,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18849","Asia","Pakistan",551842,11886,52.78,35.903,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18850","Asia","Pakistan",553128,11914,52.904,36.068,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18851","Asia","Pakistan",554474,11967,53.139,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18852","Asia","Pakistan",555511,12026,53.401,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18853","Asia","Pakistan",556519,12066,53.579,36.523,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18854","Asia","Pakistan",557591,12128,53.854,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18855","Asia","Pakistan",559093,12185,54.107,NA,0.01,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18856","Asia","Pakistan",560363,12218,54.254,36.97,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18857","Asia","Pakistan",561625,12276,54.512,37.126,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18858","Asia","Pakistan",563029,12307,54.649,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18859","Asia","Pakistan",564077,12333,54.765,37.452,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18860","Asia","Pakistan",564077,12333,54.765,37.594,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18861","Asia","Pakistan",565989,12436,55.222,37.735,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18862","Asia","Pakistan",567261,12488,55.453,37.883,0.02,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18863","Asia","Pakistan",568506,12527,55.626,38.045,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18864","Asia","Pakistan",569846,12563,55.786,38.199,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18865","Asia","Pakistan",571174,12601,55.955,38.387,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18866","Asia","Pakistan",572334,12617,56.026,38.571,0.03,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18867","Asia","Pakistan",573384,12658,56.208,38.715,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18868","Asia","Pakistan",574580,12708,56.43,38.866,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18869","Asia","Pakistan",575941,12772,56.714,39.036,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18870","Asia","Pakistan",577482,12804,56.856,39.218,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18871","Asia","Pakistan",578797,12837,57.003,39.404,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18872","Asia","Pakistan",579973,12860,57.105,39.578,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18873","Asia","Pakistan",581365,12896,57.265,39.751,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18874","Asia","Pakistan",582528,12938,57.451,39.921,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18875","Asia","Pakistan",583916,13013,57.784,40.063,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18876","Asia","Pakistan",585435,13076,58.064,40.209,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18877","Asia","Pakistan",587014,13128,58.295,40.397,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18878","Asia","Pakistan",588728,13166,58.464,40.566,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18879","Asia","Pakistan",590508,13205,58.637,40.735,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18880","Asia","Pakistan",592100,13227,58.734,40.908,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18881","Asia","Pakistan",593453,13281,58.974,41.061,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18882","Asia","Pakistan",595239,13324,59.165,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18883","Asia","Pakistan",597497,13377,59.401,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18884","Asia","Pakistan",600198,13430,59.636,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18885","Asia","Pakistan",602536,13476,59.84,41.752,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18886","Asia","Pakistan",605200,13508,59.982,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18887","Asia","Pakistan",607453,13537,60.111,NA,0.16,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18888","Asia","Pakistan",609964,13595,60.369,42.317,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18889","Asia","Pakistan",612315,13656,60.639,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18890","Asia","Pakistan",615810,13717,60.91,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18891","Asia","Pakistan",619259,13757,61.088,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18892","Asia","Pakistan",623135,13799,61.274,43.033,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18893","Asia","Pakistan",626802,13843,61.47,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18894","Asia","Pakistan",630471,13863,61.559,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18895","Asia","Pakistan",633741,13935,61.878,43.595,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18896","Asia","Pakistan",637042,13965,62.012,43.771,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18897","Asia","Pakistan",640988,14028,62.291,NA,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18898","Asia","Pakistan",645356,14091,62.571,44.114,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18899","Asia","Pakistan",649824,14158,62.869,44.302,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18900","Asia","Pakistan",654591,14215,63.122,44.499,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18901","Asia","Pakistan",659116,14256,63.304,44.701,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18902","Asia","Pakistan",663200,14356,63.748,44.881,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18903","Asia","Pakistan",667957,14434,64.094,45.086,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18904","Asia","Pakistan",672931,14530,64.52,45.281,0.36,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18905","Asia","Pakistan",678165,14613,64.889,45.503,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18906","Asia","Pakistan",682888,14697,65.262,45.726,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18907","Asia","Pakistan",687908,14778,65.622,45.949,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18908","Asia","Pakistan",692231,14821,65.813,46.196,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18909","Asia","Pakistan",696184,14924,66.27,46.389,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18910","Asia","Pakistan",700188,15026,66.723,46.596,0.42,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18911","Asia","Pakistan",705517,15124,67.158,46.781,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18912","Asia","Pakistan",710829,15229,67.624,47.002,0.49,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18913","Asia","Pakistan",715968,15329,68.068,47.246,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18914","Asia","Pakistan",721018,15443,68.575,47.464,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18915","Asia","Pakistan",725602,15501,68.832,47.669,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18916","Asia","Pakistan",729920,15619,69.356,47.866,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18917","Asia","Pakistan",734423,15754,69.956,48.091,0.58,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18918","Asia","Pakistan",739818,15872,70.48,48.304,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
"18919","Asia","Pakistan",745182,15982,70.968,48.591,NA,NA,225199929,255.573,23.5,5034.708,4,2.8,36.7,67.27
